Sex,Age,Year,Month,Day,Street Number,Birthday,Name,Surname,City,Street,State,State Voted
Female,36,1984,12,28,18,1984-12-28,Rose,Peters,Charlotte,Maple,North Carolina,North Carolina
Female,77,1943,6,7,12,1943-6-7,Olivia,Gordon,Greensboro,Cedar,North Carolina,North Carolina
Female,69,1951,5,1,32,1951-5-1,Alexis,Waters,Thornton,Main,Colorado,Colorado
Male,70,1950,12,26,2,1950-12-26,Donald,Hartman,Sacramento,Park,California,California
Male,77,1943,10,8,7,1943-10-8,Thomas,French,Ontario,Maple,California,California
Female,24,1996,6,9,8,1996-6-9,Debra,Lynch,Laredo,Maple,Texas,Texas
Female,29,1991,9,22,72,1991-9-22,Rebecca,Austin,Port St. Lucie,Maple,Florida,Florida
Female,70,1950,11,18,56,1950-11-18,Joyce,Houston,Lubbock,View,Texas,Texas
Male,40,1980,2,28,5,1980-2-28,Charles,Jarvis,Aurora,First,Colorado,Colorado
Male,61,1959,4,30,3,1959-4-30,Raymond,Harding,Providence,Main,Rhode Island,Rhode Island
Male,61,1959,12,17,96,1959-12-17,Jason,Finley,Torrance,Park,California,California
Female,62,1958,8,29,63,1958-8-29,Victoria,Joyce,Orlando,Fifth,Florida,Florida
Female,49,1971,10,19,83,1971-10-19,Madison,Mckay,St. Paul,Eighth,Minnesota,Minnesota
Male,46,1974,6,27,56,1974-6-27,Dylan,Bauer,Indianapolis,Pine,Indiana,Indiana
Female,90,1930,10,3,5,1930-10-3,Shirley,Vega,Orlando,Cedar,Florida,Florida
Male,69,1951,2,21,83,1951-2-21,Gregory,Bass,Moreno Valley,Second,California,California
Male,62,1958,9,11,95,1958-9-11,Dylan,Reynolds,Enterprise,Ninth,Nevada,Nevada
Female,86,1934,7,28,85,1934-7-28,Rebecca,Kirby,Irvine,Second,California,California
Female,28,1992,2,25,70,1992-2-25,Julia,Jordan,Corona,Washington,California,California
Female,21,1999,5,22,18,1999-5-22,Theresa,Stevenson,Tacoma,Cedar,Washington,Washington
Male,78,1942,4,5,32,1942-4-5,Gabriel,Pittman,Los Angeles,First,California,California
Female,23,1997,7,5,60,1997-7-5,Ashley,Duncan,San Diego,Eighth,California,California
Female,72,1948,12,15,38,1948-12-15,Jacqueline,Mathews,Orlando,Second,Florida,Florida
Male,22,1998,8,31,76,1998-8-31,Daniel,Haynes,Memphis,Eighth,Tennessee,Tennessee
Female,32,1988,7,2,53,1988-7-2,Isabella,Bowen,Colorado Springs,Hill,Colorado,Colorado
Male,85,1935,8,7,33,1935-8-7,James,Villarreal,Riverside,Lake,California,California
Male,47,1973,6,16,89,1973-6-16,Dylan,Delaney,Tulsa,View,Oklahoma,Oklahoma
Male,63,1957,7,16,10,1957-7-16,Sean,Brooks,Baton Rouge,Pine,Louisiana,Louisiana
Male,69,1951,10,21,46,1951-10-21,Arthur,Rodriguez,Paradise,Fifth,Nevada,Georgia
Male,19,2001,2,13,69,2001-2-13,Anthony,Oneill,Greensboro,Fourth,North Carolina,North Carolina
Female,54,1966,1,24,50,1966-1-24,Madison,Johnston,Huntington Beach,Fourth,California,California
Female,20,2000,4,24,57,2000-4-24,Margaret,Whitaker,Santa Clarita,Lake,California,California
Female,48,1972,11,18,38,1972-11-18,Pamela,Kennedy,Frisco,Second,Texas,Texas
Female,74,1946,9,9,29,1946-9-9,Kayla,Booker,Tulsa,Fourth,Oklahoma,Oklahoma
Male,74,1946,5,7,35,1946-5-7,David,Allison,Tempe,View,Arizona,Arizona
Male,75,1945,11,16,76,1945-11-16,Albert,Randolph,Minneapolis,View,Minnesota,Minnesota
Female,40,1980,2,13,99,1980-2-13,Virginia,Terry,Hollywood,Second,Florida,Florida
Female,72,1948,6,23,32,1948-6-23,Marie,Irwin,Overland Park,Pine,Kansas,Kansas
Male,28,1992,2,18,59,1992-2-18,Roy,Workman,Savannah,Ninth,Georgia,Georgia
Male,76,1944,6,30,91,1944-6-30,Thomas,Small,Salinas,Cedar,California,California
Female,39,1981,6,4,30,1981-6-4,Betty,Foster,San Jose,Fourth,California,California
Female,82,1938,4,22,68,1938-4-22,Megan,Valencia,Roseville,Second,California,California
Female,43,1977,9,7,54,1977-9-7,Stephanie,Stewart,Las Vegas,View,Nevada,Nevada
Male,55,1965,8,2,9,1965-8-2,George,Cruz,Jersey City,Oak,New Jersey,New Jersey
Female,57,1963,1,23,56,1963-1-23,Rose,Pennington,Fort Collins,Hill,Colorado,Colorado
Male,74,1946,12,4,10,1946-12-4,Nathan,Contreras,Colorado Springs,Eighth,Colorado,Colorado
Female,81,1939,4,25,91,1939-4-25,Emma,Nixon,San Francisco,Hill,California,California
Female,59,1961,7,11,5,1961-7-11,Charlotte,Ayers,Wichita,Third,Kansas,Kansas
Male,89,1931,6,13,93,1931-6-13,Jeffrey,Osborne,Salt Lake City,Maple,Utah,Utah
Female,73,1947,2,27,90,1947-2-27,Jessica,Wyatt,Tallahassee,Fifth,Florida,Florida
Male,46,1974,1,18,59,1974-1-18,Ethan,Skinner,Sunnyvale,Sixth,California,Iowa
Female,59,1961,7,19,29,1961-7-19,Betty,Riggs,Metairie,Main,Louisiana,Louisiana
Male,47,1973,4,2,13,1973-4-2,Louis,Gallagher,Riverside,Park,California,California
Female,72,1948,1,29,38,1948-1-29,Christine,Roy,Memphis,Fourth,Tennessee,Tennessee
Female,18,2002,5,5,88,2002-5-5,Catherine,Mcmahon,Salem,Third,Oregon,Oregon
Female,61,1959,10,9,59,1959-10-9,Betty,Odom,Spring Valley,Ninth,Nevada,Nevada
Female,43,1977,8,3,42,1977-8-3,Shirley,Winters,Minneapolis,Third,Minnesota,Minnesota
Male,32,1988,12,15,64,1988-12-15,William,Stone,Cape Coral,Fifth,Florida,Florida
Female,64,1956,1,5,41,1956-1-5,Theresa,Rutledge,Thornton,Elm,Colorado,Colorado
Female,84,1936,5,2,12,1936-5-2,Julia,Tyson,Garden Grove,Elm,California,California
Female,72,1948,8,13,89,1948-8-13,Nancy,Osborne,Tallahassee,First,Florida,Florida
Female,62,1958,12,2,36,1958-12-2,Kimberly,Reilly,Baton Rouge,Ninth,Louisiana,Louisiana
Female,27,1993,4,23,2,1993-4-23,Madison,Mullins,Fort Wayne,Fourth,Indiana,Indiana
Male,80,1940,9,3,61,1940-9-3,John,Avery,Anchorage,Eighth,Alaska,Alaska
Female,66,1954,6,15,61,1954-6-15,Christine,Hartman,Birmingham,Fifth,Alabama,Alabama
Male,25,1995,10,25,20,1995-10-25,Dennis,Coleman,Colorado Springs,Park,Colorado,Colorado
Male,48,1972,4,29,57,1972-4-29,Gary,Brooks,Chattanooga,Ninth,Tennessee,Tennessee
Female,88,1932,1,4,3,1932-1-4,Denise,Farmer,Fort Worth,Pine,Texas,Texas
Female,71,1949,2,14,19,1949-2-14,Rose,Hendrix,Philadelphia,Fifth,Pennsylvania,Pennsylvania
Male,48,1972,7,7,44,1972-7-7,Bruce,Morrison,Salem,Eighth,Oregon,Oregon
Female,29,1991,5,16,20,1991-5-16,Hannah,Lester,Huntington Beach,Sixth,California,California
Female,36,1984,11,21,23,1984-11-21,Megan,Lyons,Peoria,Sixth,Arizona,Arizona
Male,89,1931,5,26,46,1931-5-26,Edward,Bell,Denton,First,Texas,Texas
Female,18,2002,3,15,67,2002-3-15,Sarah,Kinney,Tempe,Hill,Arizona,Arizona
Female,47,1973,3,22,32,1973-3-22,Carolyn,Harmon,Newark,Cedar,New Jersey,New Jersey
Female,52,1968,6,13,81,1968-6-13,Jean,Wyatt,Columbus,Seventh,Ohio,Ohio
Female,45,1975,5,15,88,1975-5-15,Michelle,Howard,Fort Lauderdale,Elm,Florida,Florida
Female,86,1934,11,27,44,1934-11-27,Alexis,Branch,Paterson,Fifth,New Jersey,New Jersey
Male,40,1980,3,11,20,1980-3-11,Ryan,Gates,Thornton,Main,Colorado,Colorado
Male,18,2002,4,15,23,2002-4-15,Albert,Stevens,Fort Lauderdale,Washington,Florida,Florida
Male,27,1993,3,29,6,1993-3-29,Dylan,Berg,Chesapeake,Eighth,Virginia,Virginia
Female,63,1957,2,14,55,1957-2-14,Beverly,Justice,Madison,Ninth,Wisconsin,Wisconsin
Female,78,1942,7,12,6,1942-7-12,Alice,Alford,San Antonio,Ninth,Texas,Texas
Male,27,1993,10,31,68,1993-10-31,Daniel,Ayers,Des Moines,Washington,Iowa,Iowa
Male,35,1985,3,14,11,1985-3-14,Roy,Harmon,Macon County,Elm,Georgia,Georgia
Female,51,1969,12,18,30,1969-12-18,Helen,Osborn,Kansas City,Ninth,Missouri,Missouri
Male,74,1946,6,23,72,1946-6-23,Jerry,Gaines,Philadelphia,Fifth,Pennsylvania,Pennsylvania
Female,57,1963,9,18,3,1963-9-18,Amy,Chapman,Santa Rosa,View,California,California
Male,44,1976,8,30,62,1976-8-30,Johnny,Sanford,Port St. Lucie,Oak,Florida,Florida
Female,18,2002,8,23,51,2002-8-23,Jacqueline,Booker,Overland Park,Second,Kansas,Kansas
Male,18,2002,10,31,34,2002-10-31,Richard,Romero,Colorado Springs,Cedar,Colorado,Colorado
Male,47,1973,7,26,74,1973-7-26,Bryan,Bonner,St. Louis,Fourth,Missouri,Missouri
Male,73,1947,2,15,85,1947-2-15,Jerry,Ochoa,Arlington,Oak,Texas,Texas
Male,64,1956,9,26,21,1956-9-26,Austin,Ferguson,Richmond,Hill,Virginia,Virginia
Male,87,1933,6,3,63,1933-6-3,Jesse,Avery,Glendale,Seventh,Arizona,Arizona
Male,61,1959,5,20,85,1959-5-20,Lawrence,Blanchard,Enterprise,Second,Nevada,Nevada
Male,45,1975,5,19,99,1975-5-19,Lawrence,Good,Houston,Elm,Texas,Texas
Male,57,1963,12,18,97,1963-12-18,Jordan,Maldonado,Modesto,First,California,California
Male,26,1994,8,27,14,1994-8-27,Justin,Mccray,Glendale,Ninth,Arizona,Arizona
Female,63,1957,5,11,22,1957-5-11,Katherine,Cole,Mobile,Elm,Alabama,Alabama
Female,52,1968,10,19,66,1968-10-19,Melissa,Atkinson,Fort Collins,Seventh,Colorado,Colorado
Male,41,1979,4,13,65,1979-4-13,Paul,Drake,Washington,Ninth,District of Columbia,District of Columbia
Male,77,1943,4,1,3,1943-4-1,Ryan,Howard,Clarksville,First,Tennessee,Tennessee
Female,32,1988,1,14,72,1988-1-14,Amber,Cole,Irvine,Elm,California,California
Male,87,1933,7,18,37,1933-7-18,Stephen,Cantu,Palmdale,Sixth,California,Delaware
Female,25,1995,10,14,16,1995-10-14,Charlotte,Harrison,Frisco,Hill,Texas,Washington
Male,32,1988,8,24,21,1988-8-24,Arthur,Kirby,Minneapolis,Eighth,Minnesota,Minnesota
Male,59,1961,4,15,39,1961-4-15,Tyler,Klein,Tacoma,First,Washington,Washington
Female,46,1974,5,4,57,1974-5-4,Cynthia,Witt,Overland Park,Elm,Kansas,Kansas
Male,20,2000,10,7,40,2000-10-7,Raymond,Hartman,Detroit,Seventh,Michigan,Michigan
Female,75,1945,11,20,64,1945-11-20,Alexis,Moody,Seattle,Eighth,Washington,Washington
Female,56,1964,12,26,71,1964-12-26,Teresa,Graves,Pembroke Pines,View,Florida,Florida
Male,65,1955,7,6,17,1955-7-6,Vincent,Garner,Seattle,Third,Washington,Washington
Male,27,1993,4,10,38,1993-4-10,Eugene,Donovan,Garden Grove,Third,California,California
Female,55,1965,5,12,35,1965-5-12,Kayla,Robbins,Rancho Cucamonga,Hill,California,California
Female,53,1967,2,20,60,1967-2-20,Heather,Vaughn,Plano,Maple,Texas,Texas
Female,38,1982,4,26,43,1982-4-26,Jacqueline,Ashley,Corona,Hill,California,California
Male,31,1989,12,12,6,1989-12-12,Bryan,Malone,Boston,Fifth,Massachusetts,Massachusetts
Male,26,1994,11,19,31,1994-11-19,Aaron,Livingston,Springfield,Main,Missouri,Missouri
Male,48,1972,1,21,68,1972-1-21,Joseph,Spencer,San Juan,View,Puerto Rico,Puerto Rico
Male,57,1963,2,8,46,1963-2-8,Donald,Bernard,Glendale,Elm,Arizona,Arizona
Female,83,1937,12,15,67,1937-12-15,Kathleen,Johns,Modesto,Eighth,California,California
Male,49,1971,1,16,57,1971-1-16,Robert,Mejia,Honolulu,Oak,Hawaii,Hawaii
Female,90,1930,3,30,100,1930-3-30,Marie,Cline,Frisco,Third,Texas,Texas
Female,34,1986,11,15,12,1986-11-15,Denise,Franklin,Miami,Washington,Florida,Florida
Female,71,1949,11,30,37,1949-11-30,Sandra,Figueroa,Irving,Hill,Texas,Texas
Female,65,1955,10,26,77,1955-10-26,Susan,Holman,Dallas,Park,Texas,Texas
Male,59,1961,3,22,54,1961-3-22,Kenneth,Norris,Washington,First,District of Columbia,District of Columbia
Male,78,1942,4,15,84,1942-4-15,David,Bridges,Los Angeles,Fourth,California,California
Male,31,1989,11,8,82,1989-11-8,Joshua,Brewer,New York City,Lake,New York,New York
Female,52,1968,6,13,19,1968-6-13,Grace,Mueller,Moreno Valley,View,California,California
Female,52,1968,9,26,57,1968-9-26,Doris,Rosario,Denton,Fifth,Texas,Texas
Male,84,1936,4,29,94,1936-4-29,Vincent,Herring,Fayetteville,Eighth,North Carolina,North Carolina
Male,19,2001,5,11,74,2001-5-11,Daniel,Oneal,Corpus Christi,Fifth,Texas,Texas
Male,52,1968,4,11,7,1968-4-11,Johnny,Benton,Houston,Fourth,Texas,Texas
Male,81,1939,1,18,54,1939-1-18,Roger,Dickson,Dallas,Washington,Texas,Texas
Female,26,1994,6,29,72,1994-6-29,Helen,Murphy,Newport News,Seventh,Virginia,Virginia
Male,51,1969,4,12,33,1969-4-12,Jeffrey,Mccoy,Grand Prairie,Fifth,Texas,Texas
Male,85,1935,4,1,90,1935-4-1,Tyler,Elliott,Charlotte,Lake,North Carolina,North Carolina
Male,33,1987,7,12,45,1987-7-12,Harold,York,San Diego,Seventh,California,California
Male,60,1960,5,16,80,1960-5-16,Andrew,Frost,Killeen,Seventh,Texas,Texas
Female,41,1979,3,14,38,1979-3-14,Ann,Franks,Oakland,Eighth,California,California
Female,30,1990,5,16,30,1990-5-16,Alice,Mcdonald,Orlando,Hill,Florida,Florida
Male,44,1976,6,5,69,1976-6-5,Ryan,Dickerson,Little Rock,Second,Arkansas,Arkansas
Female,45,1975,2,18,97,1975-2-18,Kayla,Conrad,Newport News,Pine,Virginia,Virginia
Female,48,1972,10,13,70,1972-10-13,Jacqueline,Strong,Spokane,Ninth,Washington,Washington
Male,40,1980,3,2,15,1980-3-2,Thomas,Howell,Sioux Falls,Seventh,South Dakota,South Dakota
Male,29,1991,11,30,4,1991-11-30,Ralph,Boyd,Cape Coral,Seventh,Florida,New York
Female,64,1956,3,1,42,1956-3-1,Diane,Young,Irving,Cedar,Texas,Texas
Male,88,1932,6,30,76,1932-6-30,Austin,Hodges,Modesto,View,California,California
Male,70,1950,10,8,11,1950-10-8,Jonathan,Calderon,Amarillo,Sixth,Texas,Texas
Female,41,1979,3,23,4,1979-3-23,Catherine,Harmon,Mesa,Main,Arizona,Arizona
Female,42,1978,10,26,64,1978-10-26,Emma,Lee,Des Moines,Oak,Iowa,Iowa
Female,88,1932,11,10,88,1932-11-10,Marie,Huber,Phoenix,Washington,Arizona,Arizona
Female,19,2001,11,8,28,2001-11-8,Hannah,Brown,Newport News,Main,Virginia,Virginia
Female,35,1985,2,6,77,1985-2-6,Deborah,Hancock,Salinas,Pine,California,California
Male,68,1952,6,6,79,1952-6-6,Eugene,Beard,Sacramento,Second,California,California
Male,59,1961,10,23,2,1961-10-23,Brandon,Cannon,Baton Rouge,Park,Louisiana,Louisiana
Female,52,1968,9,23,18,1968-9-23,Shirley,Quinn,Richmond,Sixth,Virginia,Virginia
Female,75,1945,6,29,32,1945-6-29,Brenda,Walls,Aurora,Maple,Colorado,Colorado
Male,69,1951,9,21,43,1951-9-21,Bruce,Rush,Henderson,Pine,Nevada,Nevada
Male,52,1968,7,8,1,1968-7-8,Larry,Tanner,Cary,Fourth,North Carolina,North Carolina
Male,70,1950,8,30,54,1950-8-30,Lawrence,Riggs,Huntsville,Washington,Alabama,Alabama
Female,87,1933,10,30,93,1933-10-30,Heather,Mendoza,Springfield,Hill,Missouri,Missouri
Male,82,1938,1,23,21,1938-1-23,Nicholas,Rowe,El Paso,Fifth,Texas,Texas
Female,41,1979,9,23,11,1979-9-23,Rachel,Howell,Portland,Sixth,Oregon,Oregon
Female,78,1942,5,21,96,1942-5-21,Jacqueline,Wyatt,Phoenix,First,Arizona,Arizona
Female,53,1967,10,16,39,1967-10-16,Lauren,Randall,Olathe,Fifth,Kansas,Kansas
Female,20,2000,7,16,16,2000-7-16,Sophia,Cunningham,Houston,Sixth,Texas,Nebraska
Male,89,1931,8,12,75,1931-8-12,John,Howell,Oakland,Main,California,Hawaii
Female,36,1984,5,3,44,1984-5-3,Michelle,Hoover,Irvine,Ninth,California,California
Male,89,1931,5,30,95,1931-5-30,Dylan,Blackburn,Oakland,Oak,California,California
Male,64,1956,3,12,1,1956-3-12,Jose,Hayden,Hollywood,Elm,Florida,Florida
Male,46,1974,3,26,64,1974-3-26,Ronald,Walters,San Antonio,Pine,Texas,Texas
Female,20,2000,1,5,63,2000-1-5,Helen,Hayes,San Jose,Washington,California,California
Male,59,1961,12,29,5,1961-12-29,Michael,Dennis,Corpus Christi,Oak,Texas,Texas
Female,54,1966,11,28,30,1966-11-28,Jacqueline,Flores,Garden Grove,Eighth,California,California
Male,22,1998,7,12,65,1998-7-12,Jerry,Cobb,Houston,Fifth,Texas,Texas
Female,59,1961,4,27,62,1961-4-27,Judy,Cardenas,Miramar,Maple,Florida,Florida
Female,81,1939,8,17,18,1939-8-17,Joan,Carroll,Orlando,Pine,Florida,Florida
Female,54,1966,1,21,49,1966-1-21,Kelly,Higgins,Moreno Valley,Sixth,California,California
Female,18,2002,4,22,83,2002-4-22,Christine,Mayo,Winston-Salem,Fourth,North Carolina,North Carolina
Male,25,1995,7,21,29,1995-7-21,Kevin,Nguyen,Peoria,Elm,Arizona,Arizona
Male,50,1970,6,28,18,1970-6-28,Eugene,Duffy,Spring Valley,Lake,Nevada,Nevada
Male,42,1978,11,3,77,1978-11-3,Jeremy,Summers,Winston-Salem,Ninth,North Carolina,North Carolina
Male,32,1988,9,6,78,1988-9-6,Jonathan,Meyer,Phoenix,Elm,Arizona,Arizona
Female,48,1972,4,18,31,1972-4-18,Cynthia,Chase,San Diego,Second,California,California
Male,70,1950,11,22,53,1950-11-22,Nicholas,Ayers,Springfield,Hill,Missouri,Missouri
Male,55,1965,5,9,46,1965-5-9,Jesse,Cline,Enterprise,Third,Nevada,Nevada
Male,45,1975,2,9,31,1975-2-9,Patrick,Lee,Anaheim,Cedar,California,California
Female,30,1990,11,30,20,1990-11-30,Lauren,Roman,Ontario,Oak,California,California
Female,74,1946,1,7,87,1946-1-7,Laura,Marsh,Huntsville,Fifth,Alabama,Pennsylvania
Female,63,1957,5,26,82,1957-5-26,Jean,Peters,Bayamon,First,Puerto Rico,Maryland
Female,40,1980,9,30,93,1980-9-30,Patricia,Bender,Little Rock,Seventh,Arkansas,Arkansas
Male,24,1996,11,26,22,1996-11-26,Edward,Bentley,Cleveland,Ninth,Ohio,Ohio
Female,79,1941,5,27,39,1941-5-27,Rebecca,Jensen,Indianapolis,Third,Indiana,Indiana
Male,22,1998,5,5,7,1998-5-5,Larry,Banks,Boise,Lake,Idaho,Idaho
Female,32,1988,9,21,41,1988-9-21,Diana,Ingram,Philadelphia,Hill,Pennsylvania,Pennsylvania
Male,50,1970,4,23,37,1970-4-23,Louis,Jennings,St. Louis,Hill,Missouri,Missouri
Female,87,1933,6,16,90,1933-6-16,Julia,Hunter,Orlando,Seventh,Florida,Florida
Male,72,1948,11,8,50,1948-11-8,Stephen,Wise,Nashville,Park,Tennessee,Tennessee
Male,57,1963,9,27,41,1963-9-27,Charles,Bennett,Pasadena,Fifth,Texas,Texas
Female,27,1993,10,1,5,1993-10-1,Lauren,Matthews,Detroit,Maple,Michigan,Michigan
Female,85,1935,3,29,14,1935-3-29,Marie,Kinney,Fort Lauderdale,Pine,Florida,Florida
Male,40,1980,1,5,35,1980-1-5,Jeffrey,Bender,Seattle,Ninth,Washington,Washington
Male,81,1939,9,30,73,1939-9-30,Samuel,Kennedy,Overland Park,Park,Kansas,Kansas
Female,66,1954,6,22,65,1954-6-22,Kathryn,Foreman,Modesto,Park,California,California
Male,33,1987,11,23,54,1987-11-23,Kyle,Britt,Bayamon,Maple,Puerto Rico,Puerto Rico
Male,23,1997,10,17,97,1997-10-17,Jesse,Cleveland,Garland,Hill,Texas,Texas
Male,74,1946,9,7,9,1946-9-7,Philip,Griffith,Spokane,Washington,Washington,Washington
Female,64,1956,4,10,15,1956-4-10,Jennifer,Pate,Naperville,Lake,Illinois,Missouri
Female,53,1967,3,30,93,1967-3-30,Jacqueline,Black,Springfield,First,Missouri,Missouri
Female,71,1949,12,29,48,1949-12-29,Teresa,Osborn,Metairie,Sixth,Louisiana,Louisiana
Male,49,1971,3,30,95,1971-3-30,Wayne,Barlow,Kansas City,Fourth,Missouri,Missouri
Male,77,1943,6,25,88,1943-6-25,Jonathan,Peters,Durham,Fifth,North Carolina,North Carolina
Female,45,1975,1,16,11,1975-1-16,Debra,Cohen,Laredo,Second,Texas,Texas
Male,81,1939,10,19,15,1939-10-19,Brandon,Townsend,Plano,Fifth,Texas,Texas
Female,68,1952,7,30,61,1952-7-30,Marie,Middleton,Tempe,Lake,Arizona,Arizona
Female,63,1957,1,13,77,1957-1-13,Donna,Hogan,Chattanooga,Washington,Tennessee,Tennessee
Male,38,1982,7,6,5,1982-7-6,Louis,Myers,Sunrise Manor,Fourth,Nevada,Nevada
Female,41,1979,5,1,14,1979-5-1,Kayla,Walls,New Orleans,Fifth,Louisiana,Louisiana
Female,21,1999,8,9,57,1999-8-9,Christine,Franks,Ontario,Fifth,California,California
Female,30,1990,5,7,24,1990-5-7,Barbara,Gordon,Buffalo,Second,New York,New York
Female,70,1950,6,14,2,1950-6-14,Evelyn,Cole,Bellevue,Elm,Washington,Washington
Male,61,1959,5,25,84,1959-5-25,Nicholas,Workman,Denver,Main,Colorado,Colorado
Female,67,1953,2,18,32,1953-2-18,Frances,Pitts,Alexandria,Eighth,Virginia,Virginia
Female,30,1990,7,5,61,1990-7-5,Diane,Hubbard,Hialeah,Oak,Florida,Florida
Male,86,1934,8,6,12,1934-8-6,William,Newton,Irvine,View,California,California
Male,50,1970,8,11,29,1970-8-11,Ryan,Williamson,Roseville,First,California,California
Male,59,1961,1,22,85,1961-1-22,Louis,Burks,Escondido,View,California,California
Female,79,1941,2,10,96,1941-2-10,Kathryn,Faulkner,Columbus,Elm,Ohio,Ohio
Male,64,1956,9,15,87,1956-9-15,Kevin,Bird,St. Louis,Park,Missouri,Missouri
Female,25,1995,9,20,49,1995-9-20,Sharon,Decker,Jersey City,Oak,New Jersey,New Jersey
Female,44,1976,2,22,58,1976-2-22,Christina,Grimes,Chula Vista,Washington,California,California
Female,27,1993,7,4,14,1993-7-4,Sophia,Scott,New York City,Maple,New York,New York
Female,50,1970,6,8,17,1970-6-8,Patricia,Mays,Newport News,Sixth,Virginia,South Carolina
Male,50,1970,4,14,68,1970-4-14,Lawrence,Wynn,Buffalo,Third,New York,New York
Male,47,1973,10,19,3,1973-10-19,Steven,Ford,St. Petersburg,Third,Florida,Florida
Male,40,1980,12,11,28,1980-12-11,Ronald,Clark,Vancouver,Lake,Washington,Washington
Male,87,1933,8,7,59,1933-8-7,Roy,Richardson,Oceanside,Fourth,California,California
Male,50,1970,8,31,66,1970-8-31,Peter,Singleton,Modesto,Eighth,California,California
Male,43,1977,8,28,87,1977-8-28,Joshua,Burke,Springfield,Third,Missouri,Missouri
Male,34,1986,9,15,96,1986-9-15,Christopher,Hensley,Des Moines,Second,Iowa,Iowa
Female,31,1989,9,30,4,1989-9-30,Jennifer,Blanchard,Vancouver,Fifth,Washington,Washington
Male,87,1933,5,31,23,1933-5-31,Louis,Hyde,Clarksville,Pine,Tennessee,Tennessee
Male,85,1935,12,13,96,1935-12-13,Robert,Brock,Jacksonville,Washington,Florida,Alaska
Female,85,1935,1,10,79,1935-1-10,Rebecca,Herring,Austin,Ninth,Texas,Texas
Male,40,1980,4,10,2,1980-4-10,Nathan,Gonzales,Austin,Elm,Texas,Texas
Female,25,1995,3,1,12,1995-3-1,Shirley,Guerra,Jackson,Washington,Mississippi,Mississippi
Male,75,1945,5,21,9,1945-5-21,Christopher,Schwartz,Cincinnati,Cedar,Ohio,Ohio
Female,35,1985,4,28,81,1985-4-28,Danielle,Ayers,Louisville,Lake,Kentucky,Kentucky
Female,81,1939,10,30,74,1939-10-30,Anna,Flores,Ontario,Oak,California,California
Male,45,1975,10,20,81,1975-10-20,Jonathan,Baker,Akron,Cedar,Ohio,Ohio
Female,70,1950,6,13,100,1950-6-13,Kathleen,Preston,Tulsa,Park,Oklahoma,Oklahoma
Female,76,1944,9,19,50,1944-9-19,Michelle,Mullins,Spring Valley,Fourth,Nevada,Nevada
Female,39,1981,4,24,61,1981-4-24,Anna,Davenport,Birmingham,Fifth,Alabama,Alabama
Male,43,1977,8,17,60,1977-8-17,Jeffrey,Lancaster,Clarksville,Third,Tennessee,Vermont
Male,84,1936,3,5,58,1936-3-5,Tyler,Taylor,Springfield,Fourth,Missouri,Missouri
Male,90,1930,7,9,23,1930-7-9,Eugene,Hawkins,Nashville,Park,Tennessee,Tennessee
Male,33,1987,10,27,75,1987-10-27,Jonathan,Bruce,Santa Clarita,Oak,California,California
Female,28,1992,1,6,99,1992-1-6,Anna,Burnett,Thornton,Fifth,Colorado,Colorado
Female,73,1947,5,22,49,1947-5-22,Barbara,Kim,Savannah,Hill,Georgia,Georgia
Male,53,1967,1,25,58,1967-1-25,William,Sosa,San Bernardino,Seventh,California,California
Male,44,1976,2,21,41,1976-2-21,Zachary,Sharp,Grand Rapids,Fifth,Michigan,Michigan
Female,49,1971,12,3,15,1971-12-3,Julie,Medina,Seattle,Fifth,Washington,Washington
Female,84,1936,8,4,51,1936-8-4,Emma,Blanchard,Minneapolis,Eighth,Minnesota,Minnesota
Male,29,1991,11,13,7,1991-11-13,Brandon,Brown,New York City,Cedar,New York,New York
Female,86,1934,3,16,85,1934-3-16,Amber,Strickland,Eugene,View,Oregon,Oregon
Female,31,1989,1,8,29,1989-1-8,Christina,Parks,Columbus,Park,Ohio,Ohio
Female,80,1940,5,24,20,1940-5-24,Sandra,Salinas,Enterprise,Third,Nevada,Nevada
Female,80,1940,12,14,66,1940-12-14,Rebecca,Osborn,Little Rock,Maple,Arkansas,Arkansas
Female,56,1964,6,5,88,1964-6-5,Barbara,Webster,Alexandria,Maple,Virginia,Virginia
Female,19,2001,10,13,86,2001-10-13,Emma,Sargent,Chula Vista,Washington,California,California
Male,67,1953,7,26,32,1953-7-26,Joshua,Bolton,Shreveport,Hill,Louisiana,Louisiana
Female,51,1969,2,1,62,1969-2-1,Kathleen,Sargent,Santa Clarita,Maple,California,California
Female,59,1961,6,20,59,1961-6-20,Rachel,Pearson,Cary,Washington,North Carolina,North Carolina
